_id,address,dir,end_date,flash_speed,geometry,min_speed,schedule,sign_id,sign_name,speed_limit,start_date,strobe_speed,ward_no
30414,430 Shuter St,WB,2021-04-19T12:00:00Z,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.361051, 43.657892]]}",20,Weekdays from 7 AM - 9 PM,2631,SHUTER ST WB,30,2021-02-10T12:00:00Z,36,13
30415,8 Littleriver Crescent,EB,NA,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.593773, 43.73625]]}",30,Weekdays from 7 AM - 9 PM,2346,Finch Ave W EB,50,2020-09-21T12:00:00Z,56,1
30416,"404, Jarvis Street",SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.377621, 43.664344]]}",5,Weekdays from 7 AM - 9 PM,67938,Jarvis St SB,40,2024-03-19T14:00:00Z,46,13
30417,540 Jones Avenue,SB,2020-10-16T14:00:00Z,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.339065342, 43.677150685]]}",20,Weekdays from 7 AM - 9 PM,27,Jones Ave SB,30,2017-03-07T11:00:00Z,36,14
30418,155 Broadview Avenue,NB,2020-04-25T11:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.350384, 43.660277]]}",30,Weekdays from 7 AM - 9 PM,103,Broadview Ave NB,40,2018-02-02T14:00:00Z,46,14
30419,342 BANBURY RD,SB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.370862636, 43.753903472]]}",20,Weekdays from 7 AM - 9 PM,7260,BANBURY RD SB,30,2022-04-22T11:00:00Z,36,15
30420,363 Jones Avenue,SB,2020-02-27T23:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.337305, 43.673331]]}",30,Weekdays from 7 AM - 9 PM,142,Jones Ave SB,40,2019-01-01T00:00:00Z,46,14
30421,86M W/OF KIPLING AVE,WB,2023-12-28T15:00:00Z,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.555979, 43.685507]]}",20,Weekdays from 7 AM - 9 PM,2895,THE WESTWAY WB,30,2022-03-13T00:00:00Z,36,2
30422,487 Jones Avenue,NB,2020-04-01T23:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.338471, 43.676307]]}",30,Weekdays from 7 AM - 9 PM,220,Jones Ave NB,40,2018-02-02T13:00:00Z,46,14
30423,343 Jones Avenue,NB,2019-12-09T11:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.336811728, 43.672279522]]}",30,Weekdays from 7 AM - 9 PM,259,Jones Ave NB,40,2019-01-01T00:00:00Z,46,14
30424,930 Dundas Street East,WB,2020-03-02T12:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.349116, 43.663094]]}",30,Weekdays from 7 AM - 9 PM,275,Dundas St E WB,40,2019-01-01T00:00:00Z,46,14
30425,449 O'Connor Drive,EB,2018-04-17T08:00:00Z,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.332715, 43.696974]]}",20,Weekdays from 7 AM - 9 PM,464,499 O'Connor Dr EB  - Trial,30,2018-04-06T15:00:00Z,36,14
30426,384 Plains Road,WB,2020-01-07T23:00:00Z,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.330041804, 43.695793318]]}",20,Weekdays from 7 AM - 9 PM,473,Plains Rd WB,30,2019-08-01T00:00:00Z,36,14
30427,159 FINCH AVE W,EB,NA,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.429182538, 43.77657466]]}",30,Weekdays from 7 AM - 9 PM,14867,FINCH AVE W EB,50,2022-07-18T12:00:00Z,56,18
30428,137 Carlaw Avenue,NB,2020-03-31T12:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.339416, 43.659536]]}",30,Weekdays from 7 AM - 9 PM,560,Carlaw Ave NB,40,2018-02-09T13:00:00Z,46,14
30429,433 Eastern Avenue,NA,2018-02-09T10:00:00Z,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.343694017, 43.657234824]]}",20,Weekdays from 7 AM - 9 PM,606,433 Eastern Ave,30,2016-11-09T11:00:00Z,36,14
30430,411 Mill Road,NB,2024-04-01T02:00:00Z,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.586652, 43.643284]]}",20,Weekdays from 7 AM - 9 PM,719,Mill Rd NB,30,2018-01-24T13:00:00Z,36,2
30431,272 Donlands Avenue,SB,2020-01-07T23:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.341062, 43.690131]]}",30,Weekdays from 7 AM - 9 PM,634,Donlands Ave SB,40,2019-08-01T00:00:00Z,46,14
30432,592 Coxwell Avenue,SB,2020-01-07T23:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.322445, 43.680467]]}",5,Weekdays from 7 AM - 9 PM,689,Coxwell Ave SB,40,2019-10-18T08:00:00Z,46,14
30433,Opp 12 Rossburn Dr,NB,2024-04-15T09:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.567006, 43.637856]]}",5,Weekdays from 7 AM - 9 PM,67660,Rossburn Dr NB,40,2023-11-02T10:00:00Z,46,2
30434,NB Mason Rd 18m N/of Knowlton Dr,NB,2024-08-30T06:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.223803, 43.73881]]}",5,Weekdays from 7 AM - 9 PM,67630,Mason Rd NB,40,2023-10-30T10:00:00Z,46,20
30435,ORTON PARK RD 34M N/OF BRIMORTON DR,SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.20899354, 43.771789214]]}",5,Weekdays from 7 AM - 9 PM,6313,ORTON PARK RD SB,40,2022-04-22T13:00:00Z,46,24
30436,MORNINGSIDE AVE 193M N/OF BEATH ST,SB,NA,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.189568097, 43.776412376]]}",30,Weekdays from 7 AM - 9 PM,6878,MORNINGSIDE AVE SB,50,2022-04-22T12:00:00Z,56,24
30437,"70, Sidney Belsey Cres",WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.508275, 43.692495]]}",5,Weekdays from 7 AM - 9 PM,67621,Sidney Belsey Cres WB,40,2023-10-26T07:00:00Z,46,5
30438,594 Coxwell Avenue,SB,2020-09-22T08:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.32251, 43.680547]]}",5,Weekdays from 7 AM - 9 PM,939,Coxwell Ave SB,40,2020-01-21T09:00:00Z,46,14
30439,910 Dundas Street East,WB,2021-04-19T10:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.349841, 43.662805]]}",5,Weekdays from 7 AM - 9 PM,951,Dundas St WB,40,2020-01-15T12:00:00Z,46,14
30440,323 Jones Avenue,NB,2021-01-20T11:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.336518, 43.671397]]}",5,Weekdays from 7 AM - 9 PM,1964,Jones Ave NB,40,2020-02-21T14:00:00Z,46,14
30441,1221 College Street,EB,2024-04-29T23:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.43711, 43.651627]]}",30,Weekdays from 7 AM - 9 PM,164,College St EB,40,2018-01-22T12:00:00Z,46,9
30442,"Opp 334, Osler St",NB,2024-04-20T13:00:00Z,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.460647, 43.672696]]}",20,Weekdays from 7 AM - 9 PM,67619,Osler St NB,30,2023-10-26T09:00:00Z,36,9
30443,E side Brock Ave N of Lindsey Ave infront of P371,NB,2024-04-12T17:00:00Z,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.436676, 43.652869]]}",20,Weekdays from 7 AM - 9 PM,67930,Brock Ave NB,30,2024-03-05T08:00:00Z,36,9
30444,145 Broadview Avenue,NB,2021-04-07T14:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.350281, 43.660096]]}",5,Weekdays from 7 AM - 9 PM,2170,Broadview Ave NB,40,2020-04-29T11:00:00Z,46,14
30445,27 Sultan Pool Drive,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.592883, 43.736589]]}",5,Weekdays from 7 AM - 9 PM,2347,Finch Ave W WB,40,2020-09-21T12:00:00Z,46,1
30446,GERRARD ST E 60M W/OF LESLIE ST,WB,2022-06-15T09:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.333874898, 43.669695114]]}",5,Weekdays from 7 AM - 9 PM,2850,GERRARD ST E WB,40,2022-02-28T12:00:00Z,46,14
30447,42 Keewatin Avenue,EB,2020-10-16T14:00:00Z,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.398038, 43.712579]]}",20,Weekdays from 7 AM - 9 PM,94,Keewatin Ave EB,30,2017-11-30T15:00:00Z,36,15
30448,3 Portsmith Road,SB,2021-07-07T22:00:00Z,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.370873, 43.753903]]}",20,Weekdays from 7 AM - 9 PM,169,Banbury Rd SB,30,2019-03-20T07:00:00Z,36,15
30449,303 Blythwood Road,EB,2020-10-16T14:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.390878982, 43.718531017]]}",30,Weekdays from 7 AM - 9 PM,366,Blythwood Rd EB,40,2017-01-12T11:00:00Z,46,15
30450,"22, Dallington Dr",SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.354594, 43.777781]]}",5,Weekdays from 7 AM - 9 PM,67650,22 Dallington Dr SB,40,2023-10-31T09:00:00Z,46,17
30451,716/718 Bathurst St,SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.410581, 43.663354]]}",5,Weekdays from 7 AM - 9 PM,68002,Bathurst St SB,40,2024-04-30T12:00:00Z,46,11
30452,N side Harbord St in front of HP#62,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.407762, 43.66199]]}",5,Weekdays from 7 AM - 9 PM,68003,Harbord St WB,40,2024-04-30T13:00:00Z,46,11
30453,226 Cameron Avenue,WB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.422069, 43.754731]]}",20,Weekdays from 7 AM - 9 PM,771,Cameron Ave WB,30,2019-04-11T06:00:00Z,36,18
30454,502 Blythwood Road,WB,2020-09-23T23:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.385332174, 43.719853093]]}",30,Weekdays from 7 AM - 9 PM,608,Blythwood Rd WB,40,2017-01-12T11:00:00Z,46,15
30455,Approx Opposite 1243 Kipling Ave,SB,NA,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.54377, 43.660824]]}",30,Weekdays from 7 AM - 9 PM,68092,Kipling Ave SB,50,2024-09-16T11:00:00Z,56,2
30456,837 Millwood Road,NA,2017-03-01T12:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.367179439, 43.704811379]]}",30,Weekdays from 7 AM - 9 PM,708,Millwood,40,2016-01-01T10:00:00Z,46,15
30457,135 Overlea Boulevard,EB,2022-07-08T07:00:00Z,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.336226, 43.709216]]}",30,Weekdays from 7 AM - 9 PM,874,Overlea Blvd EB,50,2019-12-09T14:00:00Z,56,15
30458,837 Millwood Road,WB,2017-03-01T12:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.367179439, 43.704811379]]}",30,Weekdays from 7 AM - 9 PM,2160,Millwood Rd WB,40,2020-04-16T00:00:00Z,46,15
30459,11 Kindale Way,EB,2021-12-02T13:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.401335, 43.727907]]}",5,Weekdays from 7 AM - 9 PM,2634,RANLEIGH AVE EB,40,2021-02-24T14:00:00Z,46,15
30460,88 Miley Drive,WB,2022-07-08T05:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.399326, 43.728412]]}",5,Weekdays from 7 AM - 9 PM,2636,RANLEIGH AVE WB,40,2021-03-01T08:00:00Z,46,15
30461,538 Silverstone Drive,NB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.595158, 43.736937]]}",5,Weekdays from 7 AM - 9 PM,2373,Silverstone Dr NB - C,40,2020-09-22T10:00:00Z,46,1
30462,53 Dean Park Road,WB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.171212, 43.803227]]}",20,Weekdays from 7 AM - 9 PM,623,Dean Park Rd WB,30,2019-01-03T14:00:00Z,36,25
30463,226/228 Goldhawk Trl,NB,2024-09-12T13:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.282328, 43.824542]]}",5,Weekdays from 7 AM - 9 PM,67654,Goldhawk Trl NB,40,2023-11-01T12:00:00Z,46,23
30464,262/264 Livingston Rd,SB,2024-09-28T16:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.201146, 43.751553]]}",5,Weekdays from 7 AM - 9 PM,67770,Livingston Rd SB,40,2024-01-03T08:00:00Z,46,24
30465,74/76 FALMOUTH AVE,SB,2024-09-29T15:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.252729, 43.734603]]}",5,Weekdays from 7 AM - 9 PM,2622,FALMOUTH AVE SB,40,2021-02-03T10:00:00Z,46,20
30466,1239/1241 Kipling Ave,NB,NA,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.543219, 43.660593]]}",30,Weekdays from 7 AM - 9 PM,68093,Kipling Ave NB,50,2024-09-16T11:00:00Z,56,2
30467,15 Underhill Drive,NB,2022-10-10T23:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.325313, 43.742408]]}",30,Weekdays from 7 AM - 9 PM,123,Underhill Dr NB,40,2018-10-25T10:00:00Z,46,16
30468,156 Varsity Road,EB,2024-09-18T13:00:00Z,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.50101, 43.662984]]}",20,Weekdays from 7 AM - 9 PM,2120,Varsity Rd EB,30,2020-03-27T14:00:00Z,36,4
30469,2258 Dundas Street West,NB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.452037, 43.654923]]}",5,Weekdays from 7 AM - 9 PM,2192,Dundas St W NB,40,2020-05-06T14:00:00Z,46,4
30470,2079/2079A KEELE ST,NB,NA,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.474473029, 43.693477162]]}",30,Weekdays from 7 AM - 9 PM,24527,KEELE ST NB,50,2022-09-02T10:00:00Z,56,5
30471,48 Grenoble Drive,WB,2020-10-17T23:00:00Z,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.331486, 43.716434]]}",20,Weekdays from 7 AM - 9 PM,647,Grenoble Dr WB,30,2017-05-26T12:00:00Z,36,16
30472,1900 KEELE ST,SB,NA,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.474786494, 43.693820051]]}",30,Weekdays from 7 AM - 9 PM,26530,KEELE ST SB,50,2022-09-02T10:00:00Z,56,5
30473,1342 York Mills Road,WB,2020-06-04T04:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.320141, 43.762526]]}",5,Weekdays from 7 AM - 9 PM,1966,York Mills Rd WB,40,2020-02-25T10:00:00Z,46,16
30474,1577 Bloor Street West,EB,2023-01-21T01:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.45455508, 43.655829863]]}",5,Weekdays from 7 AM - 9 PM,488,Bloor St W EB,40,2016-12-15T11:00:00Z,46,4
30475,W side Ancaster Rd approx 45m S of Spalding Rd,SB,2024-09-27T08:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.466437, 43.73306]]}",5,Weekdays from 7 AM - 9 PM,67792,Ancaster Rd SB,40,2024-01-08T10:00:00Z,46,6
30476,Weston Rd 43m S/of Coronado crt,NB,2024-09-23T06:00:00Z,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.539554, 43.739803]]}",30,Weekdays from 7 AM - 9 PM,67610,Weston RD NB,50,2023-10-26T10:00:00Z,56,7
30477,44 Grenoble Drive,WB,2020-10-20T00:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.331427, 43.716389]]}",5,Weekdays from 7 AM - 9 PM,2405,Grenoble Dr WB c-,40,2020-10-19T09:00:00Z,46,16
30478,44 Grenoble Drive,WB,2021-04-19T18:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.331427, 43.716389]]}",5,Weekdays from 7 AM - 9 PM,2406,Grenoble Dr WB,40,2020-10-20T00:00:00Z,46,16
30479,39 Cassandra Boulevard,WB,2020-11-03T00:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.32853, 43.748142]]}",5,Weekdays from 7 AM - 9 PM,2464,Cassandra Blvd WB - c,40,2020-10-30T10:00:00Z,46,16
30480,27 Royal Doulton Drive,NB,2020-11-03T00:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.325861, 43.746546]]}",5,Weekdays from 7 AM - 9 PM,2467,Underhill Dr NB c -,40,2020-10-30T11:00:00Z,46,16
30481,27 Royal Doulton Drive,NB,2021-04-19T19:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.325861, 43.746546]]}",5,Weekdays from 7 AM - 9 PM,2475,Underhill Dr NB,40,2020-11-03T00:00:00Z,46,16
30482,39 Cassandra Boulevard,WB,2021-06-10T20:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.32853, 43.748142]]}",5,Weekdays from 7 AM - 9 PM,2485,Cassandra Blvd WB,40,2020-11-03T00:00:00Z,46,16
30483,Huntington Trail,EB,2021-04-19T10:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.349631, 43.740812]]}",5,Weekdays from 7 AM - 9 PM,2623,Duncairn Ave EB,40,2021-02-08T10:00:00Z,46,16
30484,538 Silverstone Drive,NB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.595158, 43.736937]]}",5,Weekdays from 7 AM - 9 PM,2381,Silverstone Dr NB,40,2020-09-24T00:00:00Z,46,1
30485,343 SILVERSTONE DR,NB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.599653, 43.749086]]}",5,Weekdays from 7 AM - 9 PM,2647,SILVERSTONE DR NB,40,2021-03-19T11:00:00Z,46,1
30486,Monterrey Dr 64m W of Beaumonde Heights Dr,NB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.574622, 43.741915]]}",5,Weekdays from 7 AM - 9 PM,2648,MONTERREY DR NB,40,2021-03-19T13:00:00Z,46,1
30487,Between 16-18 Golfdown Dr,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.550732, 43.723305]]}",5,Weekdays from 7 AM - 9 PM,2696,GOLFDOWN DR WB,40,2021-05-10T13:00:00Z,46,1
30488,HUMBERWOOD BLVD 200M N/OF TOPBANK DR,SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.620047, 43.73213]]}",5,Weekdays from 7 AM - 9 PM,2840,HUMBERWOOD BLVD SB,40,2022-02-07T00:00:00Z,46,1
30489,OPP BUS STOP IN FRONT OF 2677 KIPLING AVE,SB,NA,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.584880117, 43.748764995]]}",30,Weekdays from 7 AM - 9 PM,2878,KIPLING AVE SB,50,2022-03-10T00:00:00Z,56,1
30490,41/43 HARDIAN DR,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.551536901, 43.715149132]]}",5,Weekdays from 7 AM - 9 PM,2911,HADRIAN DR EB,40,2022-04-11T11:00:00Z,46,1
30491,HADRIAN DR 79M E/OF CHALFONT RD,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.54865, 43.715928]]}",5,Weekdays from 7 AM - 9 PM,2917,HADRIAN DR WB,40,2022-03-24T10:00:00Z,46,1
30492,10/12 Delsing Dr,SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.581405, 43.72384]]}",5,Weekdays from 7 AM - 9 PM,67670,Delsing Dr SB,40,2023-11-03T10:00:00Z,46,1
30493,63 Van Horne Avenue,EB,2022-07-07T06:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.360229, 43.785002]]}",5,Weekdays from 7 AM - 9 PM,69,Van Horne Ave EB,40,2019-07-24T07:00:00Z,46,17
30494,7 Snowcrest Avenue,SB,2020-02-24T23:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.387372, 43.792925]]}",30,Weekdays from 7 AM - 9 PM,104,Snowcrest Ave SB,40,2019-01-01T00:00:00Z,46,17
30495,14 Gateway Boulevard,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.332874, 43.710487]]}",5,Weekdays from 7 AM - 9 PM,879,Gateway Blvd WB,40,2019-12-11T13:00:00Z,46,16
30496,10 Snowcrest Avenue,NB,2021-01-21T12:00:00Z,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38674, 43.792513]]}",20,Weekdays from 7 AM - 9 PM,280,Snowcrest Ave NB,30,2018-01-22T08:00:00Z,36,17
30497,5900 Leslie St,SB,NA,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.370185, 43.798645]]}",30,Weekdays from 7 AM - 9 PM,67844,Leslie St SB,50,2024-02-01T10:00:00Z,56,17
30498,24 Forest Manor Rd,SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.344297, 43.771395]]}",5,Weekdays from 7 AM - 9 PM,68024,Forest Manor Rd SB,40,2024-06-07T10:00:00Z,46,17
30499,E side Forest Manor Rd N of Parkway Forest Dr,NB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.34355, 43.770055]]}",5,Weekdays from 7 AM - 9 PM,68026,Forest Manor Rd NB,40,2024-06-07T09:00:00Z,46,17
30500,288 Van Horne Avenue,NB,2022-07-08T08:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.334473, 43.787029]]}",5,Weekdays from 7 AM - 9 PM,598,Brian Dr NB,40,2019-07-24T13:00:00Z,46,17
30501,615 Seneca Hill Drive,EB,2020-04-15T23:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.352121517, 43.790684029]]}",30,Weekdays from 7 AM - 9 PM,619,Seneca Hill Dr EB,40,2016-11-10T13:00:00Z,46,17
30502,N side Drewry Ave E of Rodeo Ct,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.420609, 43.786435]]}",5,Weekdays from 7 AM - 9 PM,67854,Drewry Ave WB,40,2024-02-08T09:00:00Z,46,18
30503,347 Kingston Rd,EB,2024-06-12T21:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.306543, 43.675099]]}",5,Weekdays from 7 AM - 9 PM,2194,Kingston Rd EB,40,2020-05-12T14:00:00Z,46,19
30504,OPP 23 JOYCE PKWY,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.463506082, 43.709659291]]}",5,Weekdays from 7 AM - 9 PM,30623,JOYCE PKWY WB,40,2024-09-23T14:00:00Z,46,8
30505,ENGLEMOUNT AVE 73M N/OF COLDSTREAM AVE,SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.437075515, 43.714052019]]}",5,Weekdays from 7 AM - 9 PM,64228,ENGLEMOUNT AVE SB,40,2023-03-31T09:00:00Z,46,8
30506,GLENGROVE AVE 70M W/OF DALEMOUNT AVE,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.434344827, 43.712971674]]}",5,Weekdays from 7 AM - 9 PM,65331,GLENGROVE AVE WB,40,2023-03-31T09:00:00Z,46,8
30507,Across 120 Chatsworth Dr (W side Chatsworth Dr),NB,2024-09-26T15:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.409562, 43.722129]]}",5,Weekdays from 7 AM - 9 PM,67972,Chatsworth Dr NB,40,2024-04-22T15:00:00Z,46,8
30508,617/619 Lawrence Ave W,EB,NA,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.439708, 43.716916]]}",30,Weekdays from 7 AM - 9 PM,68063,Lawrence Ave W EB,50,2024-09-25T10:00:00Z,56,8
30509,380 Ossington Avenue,SB,2024-09-18T16:00:00Z,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.422244, 43.653016]]}",20,Weekdays from 7 AM - 9 PM,617,Ossington Ave SB,30,2019-05-24T14:00:00Z,36,9
30510,328 Caledonia Road,SB,2024-09-18T13:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.459021, 43.685245]]}",5,Weekdays from 7 AM - 9 PM,971,Caledonia Rd SB,40,2020-02-05T12:00:00Z,46,9
30511,OPP 69 BALDWIN ST,EB,2024-08-05T17:00:00Z,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.395461169, 43.655665436]]}",20,Weekdays from 7 AM - 9 PM,55083,BALDWIN ST EB,30,2022-12-20T07:00:00Z,36,11
30512,"396, College Street",WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.405768, 43.656872]]}",5,Weekdays from 7 AM - 9 PM,68094,396 College St WB,40,2024-09-17T13:00:00Z,46,11
30513,W side Oriole Pkwy 90m N of Gormley Ave,SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.402242, 43.69458]]}",5,Weekdays from 7 AM - 9 PM,67683,Oriole Pkwy SB,40,2023-11-09T13:00:00Z,46,12
30514,341 Banbury Road,NB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.370695, 43.754006]]}",20,Weekdays from 7 AM - 9 PM,248,Banbury Rd NB,30,2019-03-20T07:00:00Z,36,15
30515,75 Cactus Avenue,NB,2021-08-26T09:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.433148, 43.789185]]}",5,Weekdays from 7 AM - 9 PM,82,Cactus Ave NB,40,2019-08-02T08:00:00Z,46,18
30516,33 Erskine Avenue,EB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.398131, 43.711185]]}",20,Weekdays from 7 AM - 9 PM,267,Erskine Ave EB,30,2017-11-30T16:00:00Z,36,15
30517,157 Avondale Avenue,NA,2017-03-01T12:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.401270315, 43.760093711]]}",30,Weekdays from 7 AM - 9 PM,135,Avondale,40,2016-01-01T10:00:00Z,46,18
30518,194 Keewatin Avenue,WB,NA,31,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.393336945, 43.71358941]]}",20,Weekdays from 7 AM - 9 PM,350,Keewatin Ave WB,30,2017-11-30T15:00:00Z,36,15
30519,LESLIE ST 132M S/OF LAWRENCE ACE,SB,NA,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.355809257, 43.733267168]]}",30,Weekdays from 7 AM - 9 PM,31856,LESLIE ST SB,50,2022-10-21T11:00:00Z,56,15
30520,N side Dunlace Dr approx 100m W of Davean Dr,EB,2024-09-25T20:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.369533, 43.761574]]}",5,Weekdays from 7 AM - 9 PM,67696,Dunlace Dr EB,40,2023-11-22T10:00:00Z,46,15
30521,9/11 Dunlace Dr,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.370926, 43.762046]]}",5,Weekdays from 7 AM - 9 PM,68027,Dunlace Dr EB,40,2024-06-07T08:00:00Z,46,15
30522,120 Cactus Avenue,NA,2017-03-01T12:00:00Z,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.433955714, 43.791565]]}",30,Weekdays from 7 AM - 9 PM,355,Cactus,40,2016-01-01T00:00:00Z,46,18
